time,value
00:00:00,65
00:01:00,65
00:02:00,71
00:03:00,72
00:04:00,67
00:05:00,64
00:06:00,72
00:07:00,63
00:08:00,54
00:09:00,55
00:10:00,55
00:11:00,60
00:12:00,60
00:13:00,62
00:14:00,65
00:15:00,67
00:16:00,69
00:17:00,67
00:18:00,65
00:19:00,75
00:20:00,76
00:21:00,54
00:22:00,56
00:23:00,56
00:24:00,59
00:25:00,53
00:26:00,55
00:27:00,59
00:28:00,52
00:29:00,55
00:30:00,56
00:31:00,51
00:32:00,53
00:33:00,53
00:34:00,51
00:35:00,53
00:36:00,54
00:37:00,51
00:38:00,51
00:39:00,55
00:40:00,52
00:41:00,52
00:42:00,48
00:43:00,48
00:44:00,47
00:45:00,46
00:46:00,48
00:47:00,48
00:48:00,46
00:49:00,48
00:50:00,50
00:51:00,49
00:52:00,48
00:53:00,46
00:54:00,48
00:55:00,48
00:56:00,48
00:57:00,49
00:58:00,49
00:59:00,49
01:00:00,51
01:01:00,52
01:02:00,54
01:03:00,55
01:04:00,58
01:05:00,54
01:06:00,54
01:07:00,54
01:08:00,53
01:09:00,53
01:10:00,53
01:11:00,50
01:12:00,49
01:13:00,59
01:14:00,56
01:15:00,56
01:16:00,47
01:17:00,45
01:18:00,47
01:19:00,44
01:20:00,44
01:21:00,44
01:22:00,45
01:23:00,45
01:24:00,44
01:25:00,45
01:26:00,45
01:27:00,48
01:28:00,49
01:29:00,43
01:30:00,41
01:31:00,41
01:32:00,41
01:33:00,41
01:34:00,40
01:35:00,41
01:36:00,41
01:37:00,42
01:38:00,41
01:39:00,40
01:40:00,40
01:41:00,42
01:42:00,41
01:43:00,41
01:44:00,41
01:45:00,41
01:46:00,43
01:47:00,41
01:48:00,41
01:49:00,42
01:50:00,42
01:51:00,41
01:52:00,42
01:53:00,42
01:54:00,41
01:55:00,41
01:56:00,43
01:57:00,42
01:58:00,41
01:59:00,42
02:00:00,43
02:01:00,42
02:02:00,45
02:03:00,48
02:04:00,47
02:05:00,46
02:06:00,46
02:07:00,47
02:08:00,46
02:09:00,47
02:10:00,46
02:11:00,46
02:12:00,44
02:13:00,46
02:14:00,46
02:15:00,47
02:16:00,45
02:17:00,54
02:18:00,46
02:19:00,44
02:20:00,46
02:21:00,43
02:22:00,42
02:23:00,42
02:24:00,43
02:25:00,44
02:26:00,45
02:27:00,43
02:28:00,43
02:29:00,43
02:30:00,44
02:31:00,44
02:32:00,43
02:33:00,48
02:34:00,44
02:35:00,42
02:36:00,48
02:37:00,43
02:38:00,44
02:39:00,43
02:40:00,42
02:41:00,42
02:42:00,44
02:43:00,43
02:44:00,45
02:45:00,45
02:46:00,44
02:47:00,45
02:48:00,46
02:49:00,44
02:50:00,48
02:51:00,45
02:52:00,45
02:53:00,50
02:54:00,45
02:55:00,46
02:56:00,47
02:57:00,51
02:58:00,52
02:59:00,46
03:00:00,51
03:01:00,48
03:02:00,47
03:03:00,45
03:04:00,43
03:05:00,44
03:06:00,43
03:07:00,42
03:08:00,48
03:09:00,48
03:10:00,46
03:11:00,46
03:12:00,47
03:13:00,47
03:14:00,45
03:15:00,48
03:16:00,45
03:17:00,45
03:18:00,43
03:19:00,44
03:20:00,44
03:21:00,45
03:22:00,45
03:23:00,46
03:24:00,47
03:25:00,45
03:26:00,44
03:27:00,45
03:28:00,45
03:29:00,41
03:30:00,46
03:31:00,44
03:32:00,43
03:33:00,45
03:34:00,45
03:35:00,48
03:36:00,45
03:37:00,44
03:38:00,44
03:39:00,45
03:40:00,43
03:41:00,45
03:42:00,43
03:43:00,44
03:44:00,43
03:45:00,44
03:46:00,44
03:47:00,44
03:48:00,44
03:49:00,43
03:50:00,43
03:51:00,46
03:52:00,45
03:53:00,46
03:54:00,62
03:55:00,60
03:56:00,60
03:57:00,46
03:58:00,42
03:59:00,42
04:00:00,41
04:01:00,41
04:02:00,41
04:03:00,41
04:04:00,41
04:05:00,41
04:06:00,42
04:07:00,41
04:08:00,41
04:09:00,42
04:10:00,41
04:11:00,41
04:12:00,41
04:13:00,41
04:14:00,41
04:15:00,41
04:16:00,41
04:17:00,42
04:18:00,42
04:19:00,42
04:20:00,42
04:21:00,42
04:22:00,41
04:23:00,42
04:24:00,42
04:25:00,41
04:26:00,43
04:27:00,42
04:28:00,42
04:29:00,41
04:30:00,42
04:31:00,43
04:32:00,42
04:33:00,42
04:34:00,42
04:35:00,42
04:36:00,42
04:37:00,43
04:38:00,49
04:39:00,45
04:40:00,41
04:41:00,43
04:42:00,43
04:43:00,41
04:44:00,44
04:45:00,44
04:46:00,43
04:47:00,43
04:48:00,44
04:49:00,43
04:50:00,47
04:51:00,44
04:52:00,45
04:53:00,43
04:54:00,49
04:55:00,50
04:56:00,45
04:57:00,46
04:58:00,43
04:59:00,44
05:00:00,43
05:01:00,43
05:02:00,43
05:03:00,44
05:04:00,44
05:05:00,44
05:06:00,43
05:07:00,42
05:08:00,43
05:09:00,44
05:10:00,43
05:11:00,44
05:12:00,43
05:13:00,44
05:14:00,44
05:15:00,43
05:16:00,44
05:17:00,44
05:18:00,44
05:19:00,44
05:20:00,44
05:21:00,44
05:22:00,44
05:23:00,44
05:24:00,44
05:25:00,45
05:26:00,44
05:27:00,45
05:28:00,45
05:29:00,54
05:30:00,51
05:31:00,44
05:32:00,44
05:33:00,43
05:34:00,43
05:35:00,59
05:36:00,52
05:37:00,50
05:38:00,51
05:39:00,47
05:40:00,52
05:41:00,49
05:42:00,48
05:43:00,54
05:44:00,57
05:45:00,53
05:46:00,52
05:47:00,55
05:48:00,69
05:49:00,69
05:50:00,69
05:51:00,68
05:52:00,71
05:53:00,73
05:54:00,70
05:55:00,71
05:56:00,75
05:57:00,70
05:58:00,76
05:59:00,69
06:00:00,69
06:01:00,74
06:02:00,79
06:03:00,78
06:04:00,78
06:05:00,71
06:06:00,72
06:07:00,72
06:08:00,73
06:09:00,73
06:10:00,73
06:11:00,74
06:12:00,74
06:13:00,76
06:14:00,72
06:15:00,73
06:16:00,74
06:17:00,75
06:18:00,76
06:19:00,76
06:20:00,77
06:21:00,73
06:22:00,76
06:23:00,77
06:24:00,78
06:25:00,78
06:26:00,76
06:27:00,72
06:28:00,69
06:29:00,71
06:30:00,68
06:31:00,70
06:32:00,71
06:33:00,70
06:34:00,76
06:35:00,90
06:36:00,92
06:37:00,105
06:38:00,94
06:39:00,83
06:40:00,75
06:41:00,77
06:42:00,78
06:43:00,79
06:44:00,73
06:45:00,69
06:46:00,65
06:47:00,62
06:48:00,67
06:49:00,71
06:50:00,74
06:51:00,80
06:52:00,76
06:53:00,80
06:54:00,82
06:55:00,86
06:56:00,82
06:57:00,84
06:58:00,85
06:59:00,83
07:00:00,85
07:01:00,83
07:02:00,86
07:03:00,80
07:04:00,72
07:05:00,76
07:06:00,86
07:07:00,86
07:08:00,85
07:09:00,81
07:10:00,78
07:11:00,64
07:12:00,61
07:13:00,64
07:14:00,62
07:15:00,65
07:16:00,64
07:17:00,62
07:18:00,63
07:19:00,63
07:20:00,65
07:21:00,69
07:22:00,66
07:23:00,66
07:24:00,67
07:25:00,62
07:26:00,61
07:27:00,60
07:28:00,60
07:29:00,60
07:30:00,61
07:31:00,59
07:32:00,75
07:33:00,71
07:34:00,79
07:35:00,79
07:36:00,74
07:37:00,74
07:38:00,71
07:39:00,63
07:40:00,59
07:41:00,53
07:42:00,54
07:43:00,57
07:44:00,72
07:45:00,79
07:46:00,95
07:47:00,107
07:48:00,112
07:49:00,101
07:50:00,64
07:51:00,64
07:52:00,67
07:53:00,67
07:54:00,70
07:55:00,71
07:56:00,73
07:57:00,77
07:58:00,77
07:59:00,79
08:00:00,79
08:01:00,77
08:02:00,78
08:03:00,81
08:04:00,85
08:05:00,87
08:06:00,85
08:07:00,83
08:08:00,83
08:09:00,84
08:10:00,87
08:11:00,80
08:12:00,75
08:13:00,79
08:14:00,82
08:15:00,82
08:16:00,85
08:17:00,85
08:18:00,84
08:19:00,84
08:20:00,89
08:21:00,97
08:22:00,109
08:23:00,120
08:24:00,113
08:25:00,110
08:26:00,108
08:27:00,101
08:28:00,98
08:29:00,100
08:30:00,111
08:31:00,102
08:32:00,90
08:33:00,103
08:34:00,108
08:35:00,112
08:36:00,112
08:37:00,74
08:38:00,66
08:39:00,64
08:40:00,65
08:41:00,75
08:42:00,81
08:43:00,82
08:44:00,86
08:45:00,87
08:46:00,84
08:47:00,79
08:48:00,62
08:49:00,63
08:50:00,64
08:51:00,65
08:52:00,62
08:53:00,63
08:54:00,65
08:55:00,65
