time,value
00:00:00,57
00:01:00,57
00:02:00,58
00:03:00,58
00:04:00,59
00:05:00,59
00:06:00,58
00:07:00,59
00:08:00,59
00:09:00,61
00:10:00,63
00:11:00,62
00:12:00,62
00:13:00,62
00:14:00,60
00:15:00,60
00:16:00,58
00:17:00,58
00:18:00,56
00:19:00,55
00:20:00,54
00:21:00,56
00:22:00,55
00:23:00,55
00:24:00,56
00:25:00,58
00:26:00,58
00:27:00,59
00:28:00,59
00:29:00,59
00:30:00,59
00:31:00,59
00:32:00,58
00:33:00,62
00:34:00,57
00:35:00,58
00:36:00,58
00:37:00,60
00:38:00,57
00:39:00,58
00:40:00,55
00:41:00,54
00:42:00,54
00:43:00,53
00:44:00,52
00:45:00,53
00:46:00,52
00:47:00,52
00:48:00,55
00:49:00,52
00:50:00,52
00:51:00,56
00:52:00,53
00:53:00,55
00:54:00,54
00:55:00,52
00:56:00,55
00:57:00,53
00:58:00,54
00:59:00,53
01:00:00,56
01:01:00,55
01:02:00,55
01:03:00,56
01:04:00,55
01:05:00,55
01:06:00,55
01:07:00,56
01:08:00,56
01:09:00,55
01:10:00,57
01:11:00,56
01:12:00,56
01:13:00,56
01:14:00,59
01:15:00,57
01:16:00,57
01:17:00,56
01:18:00,58
01:19:00,56
01:20:00,57
01:21:00,57
01:22:00,56
01:23:00,55
01:24:00,56
01:25:00,55
01:26:00,56
01:27:00,54
01:28:00,55
01:29:00,54
01:30:00,54
01:31:00,56
01:32:00,54
01:33:00,52
01:34:00,52
01:35:00,50
01:36:00,51
01:37:00,55
01:38:00,62
01:39:00,54
01:40:00,53
01:41:00,53
01:42:00,54
01:43:00,52
01:44:00,52
01:45:00,53
01:46:00,52
01:47:00,55
01:48:00,53
01:49:00,55
01:50:00,54
01:51:00,53
01:52:00,51
01:53:00,52
01:54:00,51
01:55:00,52
01:56:00,51
01:57:00,51
01:58:00,51
01:59:00,50
02:00:00,50
02:01:00,50
02:02:00,50
02:03:00,50
02:04:00,50
02:05:00,49
02:06:00,50
02:07:00,51
02:08:00,50
02:09:00,57
02:10:00,50
02:11:00,51
02:12:00,50
02:13:00,50
02:14:00,50
02:15:00,53
02:16:00,48
02:17:00,55
02:18:00,50
02:19:00,52
02:20:00,51
02:21:00,50
02:22:00,54
02:23:00,52
02:24:00,49
02:25:00,48
02:26:00,53
02:27:00,58
02:28:00,55
02:29:00,54
02:30:00,49
02:31:00,51
02:32:00,53
02:33:00,51
02:34:00,50
02:35:00,51
02:36:00,49
02:37:00,48
02:38:00,54
02:39:00,49
02:40:00,49
02:41:00,51
02:42:00,50
02:43:00,49
02:44:00,48
02:45:00,52
02:46:00,51
02:47:00,52
02:48:00,55
02:49:00,49
02:50:00,56
02:51:00,53
02:52:00,51
02:53:00,54
02:54:00,50
02:55:00,49
02:56:00,51
02:57:00,51
02:58:00,46
02:59:00,52
03:00:00,60
03:01:00,53
03:02:00,48
03:03:00,48
03:04:00,48
03:05:00,48
03:06:00,49
03:07:00,48
03:08:00,48
03:09:00,49
03:10:00,49
03:11:00,49
03:12:00,49
03:13:00,50
03:14:00,47
03:15:00,48
03:16:00,48
03:17:00,52
03:18:00,49
03:19:00,48
03:20:00,49
03:21:00,49
03:22:00,50
03:23:00,50
03:24:00,50
03:25:00,50
03:26:00,50
03:27:00,60
03:28:00,48
03:29:00,47
03:30:00,46
03:31:00,48
03:32:00,47
03:33:00,47
03:34:00,48
03:35:00,48
03:36:00,47
03:37:00,48
03:38:00,48
03:39:00,48
03:40:00,48
03:41:00,48
03:42:00,48
03:43:00,47
03:44:00,47
03:45:00,47
03:46:00,47
03:47:00,46
03:48:00,47
03:49:00,47
03:50:00,45
03:51:00,46
03:52:00,46
03:53:00,46
03:54:00,46
03:55:00,45
03:56:00,47
03:57:00,46
03:58:00,47
03:59:00,47
04:00:00,47
04:01:00,46
04:02:00,47
04:03:00,44
04:04:00,47
04:05:00,46
04:06:00,49
04:07:00,47
04:08:00,47
04:09:00,45
04:10:00,48
04:11:00,45
04:12:00,45
04:13:00,46
04:14:00,47
04:15:00,44
04:16:00,50
04:17:00,45
04:18:00,44
04:19:00,45
04:20:00,46
04:21:00,45
04:22:00,45
04:23:00,46
04:24:00,45
04:25:00,46
04:26:00,48
04:27:00,44
04:28:00,46
04:29:00,46
04:30:00,47
04:31:00,44
04:32:00,44
04:33:00,45
04:34:00,44
04:35:00,45
04:36:00,54
04:37:00,59
04:38:00,49
04:39:00,49
04:40:00,51
04:41:00,46
04:42:00,46
04:43:00,44
04:44:00,45
04:45:00,46
04:46:00,46
04:47:00,44
04:48:00,45
04:49:00,45
04:50:00,45
04:51:00,44
04:52:00,45
04:53:00,44
04:54:00,45
04:55:00,44
04:56:00,46
04:57:00,45
04:58:00,44
04:59:00,43
05:00:00,43
05:01:00,44
05:02:00,44
05:03:00,43
05:04:00,44
05:05:00,43
05:06:00,45
05:07:00,52
05:08:00,44
05:09:00,43
05:10:00,41
