time,value
00:00:00,48
00:01:00,48
00:02:00,49
00:03:00,50
00:04:00,53
00:05:00,50
00:06:00,51
00:07:00,51
00:08:00,50
00:09:00,48
00:10:00,49
00:11:00,51
00:12:00,50
00:13:00,49
00:14:00,51
00:15:00,51
00:16:00,50
00:17:00,51
00:18:00,50
00:19:00,49
00:20:00,50
00:21:00,51
00:22:00,51
00:23:00,50
00:24:00,49
00:25:00,51
00:26:00,51
00:27:00,53
00:28:00,53
00:29:00,52
00:30:00,50
00:31:00,50
00:32:00,49
00:33:00,49
00:34:00,50
00:35:00,48
00:36:00,47
00:37:00,48
00:38:00,49
00:39:00,49
00:40:00,49
00:41:00,47
00:42:00,48
00:43:00,47
00:44:00,50
00:45:00,49
00:46:00,46
00:47:00,46
00:48:00,46
00:49:00,46
00:50:00,46
00:51:00,46
00:52:00,45
00:53:00,46
00:54:00,54
00:55:00,47
00:56:00,47
00:57:00,51
00:58:00,47
00:59:00,46
01:00:00,46
01:01:00,48
01:02:00,46
01:03:00,46
01:04:00,47
01:05:00,47
01:06:00,46
01:07:00,46
01:08:00,46
01:09:00,46
01:10:00,46
01:11:00,47
01:12:00,47
01:13:00,46
01:14:00,48
01:15:00,47
01:16:00,59
01:17:00,52
01:18:00,47
01:19:00,47
01:20:00,46
01:21:00,53
01:22:00,50
01:23:00,47
01:24:00,47
01:25:00,47
01:26:00,48
01:27:00,47
01:28:00,50
01:29:00,51
01:30:00,51
01:31:00,53
01:32:00,48
01:33:00,50
01:34:00,50
01:35:00,48
01:36:00,52
01:37:00,53
01:38:00,48
01:39:00,50
01:40:00,50
01:41:00,50
01:42:00,49
01:43:00,47
01:44:00,48
01:45:00,46
01:46:00,48
01:47:00,48
01:48:00,50
01:49:00,47
01:50:00,46
01:51:00,54
01:52:00,52
01:53:00,48
01:54:00,48
01:55:00,50
01:56:00,51
01:57:00,48
01:58:00,46
01:59:00,48
02:00:00,49
02:01:00,53
02:02:00,48
02:03:00,49
02:04:00,48
02:05:00,52
02:06:00,46
02:07:00,47
02:08:00,51
02:09:00,56
02:10:00,52
02:11:00,51
02:12:00,48
02:13:00,46
02:14:00,58
02:15:00,52
02:16:00,49
02:17:00,48
02:18:00,48
02:19:00,46
02:20:00,45
02:21:00,45
02:22:00,45
02:23:00,46
02:24:00,46
02:25:00,46
02:26:00,45
02:27:00,47
02:28:00,48
02:29:00,48
02:30:00,47
02:31:00,47
02:32:00,51
02:33:00,47
02:34:00,47
02:35:00,46
02:36:00,46
02:37:00,47
02:38:00,46
02:39:00,47
02:40:00,46
02:41:00,46
02:42:00,46
02:43:00,46
02:44:00,52
02:45:00,53
02:46:00,49
02:47:00,47
02:48:00,47
02:49:00,47
02:50:00,46
02:51:00,46
02:52:00,46
02:53:00,46
02:54:00,47
02:55:00,45
02:56:00,45
02:57:00,45
02:58:00,46
02:59:00,46
03:00:00,44
03:01:00,46
