time,value
04:40:00,76
04:41:00,73
04:42:00,48
04:43:00,41
04:44:00,41
04:45:00,41
04:46:00,41
04:47:00,40
04:48:00,40
04:49:00,39
04:50:00,38
04:51:00,40
04:52:00,40
04:53:00,40
04:54:00,39
04:55:00,40
04:56:00,40
04:57:00,39
04:58:00,41
04:59:00,40
05:00:00,40
05:01:00,40
05:02:00,40
05:03:00,41
05:04:00,41
05:05:00,40
05:06:00,41
05:07:00,42
05:08:00,43
05:09:00,41
05:10:00,43
05:11:00,44
05:12:00,50
05:13:00,42
05:14:00,46
05:15:00,47
05:16:00,46
05:17:00,43
05:18:00,45
05:19:00,45
05:20:00,57
05:21:00,47
05:22:00,52
05:23:00,55
05:24:00,47
05:25:00,46
05:26:00,49
05:27:00,42
05:28:00,42
05:29:00,41
05:30:00,49
05:31:00,50
05:32:00,58
05:33:00,59
05:34:00,55
05:35:00,52
05:36:00,59
05:37:00,64
05:38:00,67
05:39:00,64
05:40:00,64
05:41:00,68
05:42:00,69
05:43:00,68
05:44:00,67
05:45:00,69
05:46:00,71
05:47:00,63
05:48:00,63
05:49:00,61
05:50:00,63
05:51:00,63
05:52:00,62
05:53:00,66
05:54:00,62
05:55:00,67
05:56:00,65
05:57:00,66
05:58:00,64
05:59:00,68
06:00:00,66
06:01:00,65
06:02:00,66
06:03:00,61
06:04:00,62
06:05:00,64
06:06:00,62
06:07:00,64
06:08:00,64
06:09:00,67
06:10:00,66
06:11:00,64
06:12:00,67
06:13:00,72
06:14:00,67
06:15:00,69
06:16:00,71
06:17:00,70
06:18:00,71
06:19:00,72
06:20:00,71
06:21:00,69
06:22:00,65
06:23:00,68
06:24:00,72
06:25:00,70
06:26:00,67
06:27:00,64
06:28:00,68
06:29:00,71
06:30:00,69
06:31:00,66
06:32:00,75
06:33:00,76
06:34:00,70
06:35:00,81
06:36:00,85
06:37:00,80
06:38:00,81
06:39:00,76
06:40:00,74
06:41:00,78
06:42:00,84
06:43:00,88
06:44:00,87
06:45:00,77
06:46:00,69
06:47:00,68
06:48:00,72
06:49:00,81
06:50:00,77
06:51:00,82
06:52:00,87
06:53:00,87
06:54:00,83
06:55:00,88
06:56:00,91
06:57:00,94
06:58:00,90
06:59:00,100
07:00:00,91
07:01:00,92
07:02:00,105
07:03:00,117
07:04:00,113
07:05:00,115
07:06:00,122
07:07:00,120
07:08:00,95
07:09:00,83
07:10:00,70
07:11:00,66
07:12:00,67
07:13:00,63
07:14:00,64
07:15:00,65
07:16:00,62
07:17:00,64
07:18:00,60
07:19:00,63
07:20:00,63
07:21:00,63
07:22:00,63
07:23:00,61
07:24:00,60
07:25:00,60
07:26:00,60
07:27:00,63
07:28:00,62
07:29:00,60
07:30:00,59
07:31:00,61
07:32:00,63
07:33:00,60
07:34:00,62
07:35:00,65
07:36:00,62
07:37:00,67
07:38:00,85
07:39:00,97
07:40:00,90
07:41:00,101
07:42:00,101
07:43:00,98
07:44:00,98
07:45:00,97
07:46:00,97
07:47:00,99
07:48:00,96
07:49:00,90
07:50:00,101
07:51:00,91
07:52:00,100
07:53:00,102
07:54:00,77
07:55:00,74
07:56:00,68
07:57:00,71
07:58:00,71
07:59:00,79
08:00:00,75
08:01:00,65
08:02:00,63
08:03:00,66
08:04:00,69
08:05:00,67
08:06:00,60
08:07:00,68
08:08:00,64
08:09:00,68
08:10:00,73
08:11:00,70
08:12:00,63
08:13:00,64
08:14:00,70
08:15:00,79
08:16:00,70
08:17:00,68
08:18:00,74
08:19:00,70
08:20:00,71
08:21:00,70
08:22:00,68
08:23:00,69
08:24:00,68
08:25:00,69
08:26:00,63
08:27:00,62
08:28:00,68
08:29:00,62
08:30:00,68
08:31:00,76
08:32:00,71
08:33:00,66
08:34:00,62
08:35:00,63
08:36:00,64
08:37:00,67
08:38:00,62
08:39:00,63
08:40:00,66
08:41:00,64
08:42:00,71
08:43:00,66
08:44:00,64
08:45:00,62
08:46:00,60
08:47:00,59
08:48:00,58
08:49:00,59
08:50:00,63
08:51:00,61
08:52:00,61
08:53:00,62
08:54:00,59
08:55:00,60
08:56:00,60
08:57:00,58
08:58:00,56
08:59:00,55
09:00:00,58
09:01:00,58
09:02:00,58
09:03:00,73
09:04:00,66
09:05:00,59
09:06:00,60
09:07:00,58
09:08:00,56
09:09:00,58
09:10:00,58
09:11:00,59
09:12:00,58
09:13:00,60
09:14:00,63
09:15:00,69
09:16:00,69
09:17:00,57
09:18:00,57
09:19:00,59
09:20:00,58
09:21:00,60
09:22:00,58
09:23:00,57
09:24:00,57
09:25:00,60
09:26:00,60
09:27:00,57
09:28:00,59
09:29:00,58
09:30:00,61
09:31:00,72
09:32:00,78
09:33:00,58
09:34:00,57
09:35:00,60
09:36:00,58
09:37:00,58
09:38:00,59
09:39:00,61
09:40:00,58
09:41:00,62
09:42:00,59
09:43:00,60
09:44:00,64
09:45:00,63
09:46:00,56
09:47:00,54
09:48:00,58
09:49:00,58
09:50:00,55
09:51:00,57
09:52:00,58
09:53:00,59
09:54:00,65
09:55:00,63
09:56:00,70
09:57:00,71
09:58:00,71
09:59:00,65
10:00:00,68
10:01:00,66
10:02:00,65
10:03:00,63
10:04:00,59
10:05:00,57
10:06:00,59
10:07:00,82
10:08:00,91
10:09:00,88
10:10:00,83
10:11:00,69
10:12:00,77
10:13:00,79
10:14:00,60
10:15:00,54
10:16:00,56
10:17:00,67
10:18:00,61
10:19:00,55
10:20:00,55
10:21:00,59
10:22:00,63
10:23:00,69
10:24:00,75
10:25:00,80
10:26:00,86
10:27:00,102
10:28:00,57
10:29:00,61
10:30:00,74
10:31:00,79
10:32:00,79
10:33:00,80
10:34:00,79
10:35:00,81
10:36:00,76
10:37:00,76
10:38:00,81
10:39:00,82
10:40:00,80
10:41:00,84
10:42:00,80
10:43:00,83
10:44:00,85
10:45:00,85
10:46:00,83
10:47:00,84
10:48:00,84
10:49:00,83
10:50:00,85
10:51:00,83
10:52:00,80
10:53:00,86
10:54:00,88
10:55:00,85
10:56:00,86
10:57:00,83
10:58:00,82
10:59:00,84
11:00:00,80
11:01:00,82
11:02:00,94
11:03:00,94
11:04:00,99
11:05:00,96
11:06:00,93
11:07:00,95
11:08:00,91
11:09:00,95
11:10:00,77
11:11:00,72
11:12:00,87
11:13:00,95
11:14:00,98
11:15:00,104
11:16:00,113
11:17:00,114
11:18:00,103
11:19:00,89
11:20:00,98
11:21:00,104
11:22:00,95
11:23:00,95
11:24:00,96
11:25:00,107
11:26:00,103
11:27:00,96
11:28:00,100
11:29:00,95
11:30:00,87
11:31:00,86
11:32:00,89
11:33:00,88
11:34:00,82
11:35:00,89
11:36:00,87
11:37:00,92
