time,value
00:00:00,45
00:01:00,46
00:02:00,48
00:03:00,45
00:04:00,45
00:05:00,49
00:06:00,48
00:07:00,46
00:08:00,48
00:09:00,45
00:10:00,46
00:11:00,45
00:12:00,46
00:13:00,46
00:14:00,45
00:15:00,47
00:16:00,46
00:17:00,46
00:18:00,44
00:19:00,45
00:20:00,47
00:21:00,61
00:22:00,45
00:23:00,44
00:24:00,43
00:25:00,43
00:26:00,43
00:27:00,43
00:28:00,43
00:29:00,43
00:30:00,43
00:31:00,44
00:32:00,45
00:33:00,43
00:34:00,43
00:35:00,42
00:36:00,43
00:37:00,43
00:38:00,44
00:39:00,43
00:40:00,43
00:41:00,43
00:42:00,43
00:43:00,43
00:44:00,44
00:45:00,43
00:46:00,44
00:47:00,44
00:48:00,43
00:49:00,43
00:50:00,43
00:51:00,44
00:52:00,43
00:53:00,43
00:54:00,45
00:55:00,43
00:56:00,45
00:57:00,43
00:58:00,44
00:59:00,45
01:00:00,44
01:01:00,45
01:02:00,47
01:03:00,53
01:04:00,46
01:05:00,45
01:06:00,44
01:07:00,46
01:08:00,44
01:09:00,49
01:10:00,45
01:11:00,48
01:12:00,46
01:13:00,46
01:14:00,48
01:15:00,48
01:16:00,47
01:17:00,48
01:18:00,49
01:19:00,46
01:20:00,45
01:21:00,47
01:22:00,45
01:23:00,46
01:24:00,46
01:25:00,47
01:26:00,47
01:27:00,46
01:28:00,46
01:29:00,45
01:30:00,47
01:31:00,45
01:32:00,47
01:33:00,46
01:34:00,48
01:35:00,63
01:36:00,49
01:37:00,47
01:38:00,46
01:39:00,46
01:40:00,46
01:41:00,47
01:42:00,51
01:43:00,54
01:44:00,53
01:45:00,50
01:46:00,47
01:47:00,47
01:48:00,46
01:49:00,46
01:50:00,46
01:51:00,46
01:52:00,46
01:53:00,46
01:54:00,46
01:55:00,46
01:56:00,45
01:57:00,46
01:58:00,44
01:59:00,45
02:00:00,45
02:01:00,44
02:02:00,45
02:03:00,45
02:04:00,45
02:05:00,45
02:06:00,54
02:07:00,54
02:08:00,45
02:09:00,45
02:10:00,44
02:11:00,45
02:12:00,45
02:13:00,44
02:14:00,44
02:15:00,43
02:16:00,44
02:17:00,43
02:18:00,44
02:19:00,44
02:20:00,44
02:21:00,44
02:22:00,44
02:23:00,44
02:24:00,44
02:25:00,44
02:26:00,43
02:27:00,44
02:28:00,43
02:29:00,52
02:30:00,47
02:31:00,43
02:32:00,45
02:33:00,45
02:34:00,44
02:35:00,46
02:36:00,48
02:37:00,51
02:38:00,46
02:39:00,44
02:40:00,47
02:41:00,45
02:42:00,43
02:43:00,48
02:44:00,43
02:45:00,56
02:46:00,54
02:47:00,49
02:48:00,46
02:49:00,45
02:50:00,42
02:51:00,44
02:52:00,43
02:53:00,45
02:54:00,42
02:55:00,48
02:56:00,44
02:57:00,44
02:58:00,44
02:59:00,44
03:00:00,44
03:01:00,44
03:02:00,43
03:03:00,46
03:04:00,42
03:05:00,45
03:06:00,43
03:07:00,44
03:08:00,44
03:09:00,43
03:10:00,44
03:11:00,44
03:12:00,43
03:13:00,44
03:14:00,44
03:15:00,44
03:16:00,43
03:17:00,43
03:18:00,44
03:19:00,44
03:20:00,44
03:21:00,42
03:22:00,43
03:23:00,45
03:24:00,43
03:25:00,44
03:26:00,44
03:27:00,42
03:28:00,43
03:29:00,44
03:30:00,43
03:31:00,42
03:32:00,44
03:33:00,43
03:34:00,42
03:35:00,41
03:36:00,44
03:37:00,43
03:38:00,42
03:39:00,42
03:40:00,43
03:41:00,42
03:42:00,42
03:43:00,42
03:44:00,42
03:45:00,42
03:46:00,42
03:47:00,42
03:48:00,42
03:49:00,42
03:50:00,41
03:51:00,58
03:52:00,61
03:53:00,46
03:54:00,45
03:55:00,43
03:56:00,43
03:57:00,43
03:58:00,42
03:59:00,42
04:00:00,53
04:01:00,44
04:02:00,43
04:03:00,42
04:04:00,42
04:05:00,41
04:06:00,40
04:07:00,41
04:08:00,42
04:09:00,43
04:10:00,49
04:11:00,49
04:12:00,44
04:13:00,43
04:14:00,44
04:15:00,45
04:16:00,48
04:17:00,44
04:18:00,47
04:19:00,46
04:20:00,45
04:21:00,46
04:22:00,46
04:23:00,44
04:24:00,46
04:25:00,45
04:26:00,44
04:27:00,48
04:28:00,53
04:29:00,42
04:30:00,42
04:31:00,41
04:32:00,44
04:33:00,44
04:34:00,46
04:35:00,45
04:36:00,45
04:37:00,45
04:38:00,47
04:39:00,44
04:40:00,42
04:41:00,43
04:42:00,44
04:43:00,42
04:44:00,46
04:45:00,44
04:46:00,43
04:47:00,48
04:48:00,44
04:49:00,42
04:50:00,47
04:51:00,43
04:52:00,45
04:53:00,44
04:54:00,44
04:55:00,45
04:56:00,44
04:57:00,42
04:58:00,45
04:59:00,43
05:00:00,49
05:01:00,45
05:02:00,43
05:03:00,44
05:04:00,45
05:05:00,45
05:06:00,44
05:07:00,44
05:08:00,45
05:09:00,45
05:10:00,45
05:11:00,45
05:12:00,45
05:13:00,59
05:14:00,44
05:15:00,42
05:16:00,41
05:17:00,43
05:18:00,55
05:19:00,52
05:20:00,55
05:21:00,60
05:22:00,68
05:23:00,68
05:24:00,65
05:25:00,61
05:26:00,61
05:27:00,64
05:28:00,62
05:29:00,63
05:30:00,65
05:31:00,65
05:32:00,65
05:33:00,66
05:34:00,64
05:35:00,64
05:36:00,64
05:37:00,66
