time,value
00:00:00,52
00:01:00,51
00:02:00,50
00:03:00,51
00:04:00,50
00:05:00,51
00:06:00,49
00:07:00,49
00:08:00,51
00:09:00,50
00:10:00,49
00:11:00,49
00:12:00,46
00:13:00,49
00:14:00,47
00:15:00,46
00:16:00,45
00:17:00,46
00:18:00,45
00:19:00,45
00:20:00,46
00:21:00,46
00:22:00,45
00:23:00,48
00:24:00,46
00:25:00,45
00:26:00,47
00:27:00,47
00:28:00,47
00:29:00,46
00:30:00,46
00:31:00,46
00:32:00,54
00:33:00,59
00:34:00,52
00:35:00,50
00:36:00,50
00:37:00,53
00:38:00,56
00:39:00,50
00:40:00,51
00:41:00,49
00:42:00,49
00:43:00,56
00:44:00,49
00:45:00,48
00:46:00,51
00:47:00,52
00:48:00,57
00:49:00,51
00:50:00,51
00:51:00,55
00:52:00,56
00:53:00,59
00:54:00,63
00:55:00,64
00:56:00,57
00:57:00,58
00:58:00,56
00:59:00,55
01:00:00,55
01:01:00,55
01:02:00,55
01:03:00,50
01:04:00,47
01:05:00,53
01:06:00,46
01:07:00,52
01:08:00,50
01:09:00,48
01:10:00,47
01:11:00,46
01:12:00,47
01:13:00,46
01:14:00,45
01:15:00,45
01:16:00,45
01:17:00,46
01:18:00,48
01:19:00,47
01:20:00,48
01:21:00,46
01:22:00,48
01:23:00,47
01:24:00,46
01:25:00,47
01:26:00,48
01:27:00,47
01:28:00,47
01:29:00,45
01:30:00,46
01:31:00,47
01:32:00,47
01:33:00,47
01:34:00,46
01:35:00,47
01:36:00,49
01:37:00,48
01:38:00,47
01:39:00,49
01:40:00,48
01:41:00,50
01:42:00,51
01:43:00,49
01:44:00,50
01:45:00,52
01:46:00,50
01:47:00,50
01:48:00,51
01:49:00,51
01:50:00,57
01:51:00,52
01:52:00,49
01:53:00,47
01:54:00,47
01:55:00,47
01:56:00,48
01:57:00,46
01:58:00,47
01:59:00,47
02:00:00,48
02:01:00,46
02:02:00,50
02:03:00,52
02:04:00,49
02:05:00,47
02:06:00,49
02:07:00,46
02:08:00,46
02:09:00,46
02:10:00,47
02:11:00,47
02:12:00,46
02:13:00,47
02:14:00,45
02:15:00,45
02:16:00,48
02:17:00,54
02:18:00,50
02:19:00,46
02:20:00,45
02:21:00,45
02:22:00,45
02:23:00,45
02:24:00,46
02:25:00,46
02:26:00,48
02:27:00,46
02:28:00,46
02:29:00,45
02:30:00,44
02:31:00,44
02:32:00,47
02:33:00,51
02:34:00,51
02:35:00,46
02:36:00,49
02:37:00,48
02:38:00,51
02:39:00,54
02:40:00,48
02:41:00,46
02:42:00,51
02:43:00,52
02:44:00,49
02:45:00,48
02:46:00,49
02:47:00,49
02:48:00,47
02:49:00,48
02:50:00,49
02:51:00,47
02:52:00,49
02:53:00,49
02:54:00,57
02:55:00,50
02:56:00,53
02:57:00,50
02:58:00,46
02:59:00,46
03:00:00,44
03:01:00,45
03:02:00,44
03:03:00,45
03:04:00,45
03:05:00,44
03:06:00,43
03:07:00,44
03:08:00,43
03:09:00,44
03:10:00,43
03:11:00,42
03:12:00,45
03:13:00,44
03:14:00,44
03:15:00,45
03:16:00,44
03:17:00,44
03:18:00,44
03:19:00,43
03:20:00,44
03:21:00,43
03:22:00,43
03:23:00,44
03:24:00,44
03:25:00,45
03:26:00,44
03:27:00,45
03:28:00,46
03:29:00,45
