time,value
00:00:00,42
00:01:00,41
00:02:00,43
00:03:00,42
00:04:00,42
00:05:00,46
00:06:00,41
00:07:00,41
00:08:00,43
00:09:00,44
00:10:00,42
00:11:00,43
00:12:00,41
00:13:00,42
00:14:00,42
00:15:00,41
00:16:00,42
00:17:00,42
00:18:00,41
00:19:00,42
00:20:00,41
00:21:00,41
00:22:00,41
00:23:00,41
00:24:00,42
00:25:00,41
00:26:00,41
00:27:00,41
00:28:00,40
00:29:00,41
00:30:00,41
00:31:00,41
00:32:00,40
00:33:00,41
00:34:00,40
00:35:00,41
00:36:00,41
00:37:00,40
00:38:00,40
00:39:00,40
00:40:00,40
00:41:00,40
00:42:00,40
00:43:00,41
00:44:00,41
00:45:00,40
00:46:00,40
00:47:00,40
00:48:00,39
00:49:00,40
00:50:00,39
00:51:00,45
00:52:00,42
00:53:00,41
00:54:00,41
00:55:00,42
00:56:00,43
00:57:00,42
00:58:00,42
00:59:00,46
01:00:00,44
01:01:00,46
01:02:00,43
01:03:00,43
01:04:00,44
01:05:00,44
01:06:00,43
01:07:00,44
01:08:00,41
01:09:00,43
01:10:00,41
01:11:00,42
01:12:00,42
01:13:00,42
01:14:00,46
01:15:00,43
01:16:00,44
01:17:00,43
01:18:00,43
01:19:00,44
01:20:00,43
01:21:00,43
01:22:00,42
01:23:00,44
01:24:00,41
01:25:00,42
01:26:00,45
01:27:00,44
01:28:00,49
01:29:00,47
01:30:00,44
01:31:00,44
01:32:00,44
01:33:00,43
01:34:00,44
01:35:00,43
01:36:00,45
01:37:00,42
01:38:00,43
01:39:00,42
01:40:00,43
01:41:00,43
01:42:00,42
01:43:00,43
01:44:00,44
01:45:00,43
01:46:00,43
01:47:00,44
01:48:00,42
01:49:00,41
01:50:00,42
01:51:00,42
01:52:00,41
01:53:00,41
01:54:00,42
01:55:00,42
01:56:00,42
01:57:00,42
01:58:00,42
01:59:00,42
02:00:00,42
02:01:00,42
02:02:00,42
02:03:00,42
02:04:00,41
02:05:00,42
02:06:00,42
02:07:00,42
02:08:00,42
02:09:00,42
02:10:00,42
02:11:00,42
02:12:00,43
02:13:00,42
02:14:00,42
02:15:00,42
02:16:00,45
02:17:00,45
02:18:00,41
02:19:00,41
02:20:00,46
02:21:00,42
02:22:00,42
02:23:00,42
02:24:00,41
02:25:00,40
02:26:00,40
02:27:00,40
02:28:00,40
02:29:00,49
02:30:00,42
02:31:00,42
02:32:00,46
02:33:00,41
02:34:00,41
02:35:00,41
02:36:00,42
02:37:00,42
02:38:00,43
02:39:00,45
02:40:00,43
02:41:00,44
02:42:00,45
02:43:00,45
02:44:00,44
02:45:00,43
02:46:00,43
02:47:00,42
02:48:00,43
02:49:00,45
02:50:00,43
02:51:00,43
02:52:00,45
02:53:00,41
02:54:00,49
02:55:00,49
02:56:00,45
02:57:00,45
02:58:00,46
02:59:00,43
03:00:00,43
03:01:00,43
03:02:00,43
03:03:00,42
03:04:00,44
03:05:00,44
03:06:00,43
03:07:00,46
03:08:00,47
03:09:00,44
03:10:00,43
03:11:00,43
03:12:00,46
03:13:00,43
03:14:00,43
03:15:00,44
03:16:00,44
03:17:00,44
03:18:00,43
03:19:00,44
03:20:00,44
03:21:00,47
03:22:00,45
03:23:00,43
03:24:00,43
03:25:00,44
03:26:00,42
03:27:00,53
03:28:00,51
03:29:00,48
03:30:00,45
03:31:00,47
03:32:00,43
03:33:00,43
03:34:00,47
03:35:00,45
03:36:00,42
03:37:00,43
03:38:00,41
03:39:00,41
03:40:00,44
03:41:00,42
03:42:00,41
03:43:00,42
03:44:00,42
03:45:00,42
03:46:00,43
03:47:00,43
03:48:00,43
03:49:00,43
03:50:00,43
03:51:00,43
03:52:00,42
03:53:00,42
03:54:00,43
03:55:00,43
03:56:00,43
03:57:00,43
03:58:00,43
03:59:00,42
04:00:00,42
04:01:00,42
04:02:00,42
04:03:00,43
04:04:00,42
04:05:00,44
04:06:00,42
04:07:00,42
04:08:00,42
04:09:00,42
04:10:00,42
04:11:00,43
04:12:00,43
04:13:00,42
04:14:00,43
04:15:00,43
04:16:00,44
04:17:00,43
04:18:00,43
04:19:00,43
04:20:00,43
04:21:00,42
04:22:00,43
04:23:00,43
04:24:00,43
04:25:00,43
04:26:00,44
04:27:00,43
04:28:00,43
04:29:00,44
04:30:00,43
04:31:00,43
04:32:00,44
04:33:00,50
04:34:00,51
04:35:00,48
04:36:00,44
04:37:00,44
04:38:00,45
04:39:00,45
04:40:00,46
04:41:00,47
04:42:00,49
04:43:00,45
04:44:00,44
04:45:00,43
04:46:00,45
04:47:00,50
04:48:00,46
04:49:00,49
04:50:00,47
04:51:00,44
04:52:00,48
04:53:00,46
04:54:00,47
04:55:00,44
04:56:00,45
04:57:00,44
04:58:00,44
04:59:00,43
05:00:00,44
