time,value
00:00:00,65
00:01:00,64
00:02:00,64
00:03:00,62
00:04:00,61
00:05:00,59
00:06:00,58
00:07:00,66
00:08:00,58
00:09:00,56
00:10:00,55
00:11:00,55
00:12:00,55
00:13:00,54
00:14:00,54
00:15:00,53
00:16:00,56
00:17:00,57
00:18:00,56
00:19:00,56
00:20:00,56
00:21:00,55
00:22:00,51
00:23:00,52
00:24:00,51
00:25:00,49
00:26:00,48
00:27:00,49
00:28:00,49
00:29:00,50
00:30:00,50
00:31:00,50
00:32:00,50
00:33:00,51
00:34:00,52
00:35:00,53
00:36:00,59
00:37:00,58
00:38:00,56
00:39:00,56
00:40:00,56
00:41:00,52
00:42:00,58
00:43:00,55
00:44:00,56
00:45:00,56
00:46:00,54
00:47:00,53
00:48:00,55
00:49:00,59
00:50:00,54
00:51:00,52
00:52:00,52
00:53:00,53
00:54:00,53
00:55:00,51
00:56:00,57
00:57:00,52
00:58:00,51
00:59:00,54
01:00:00,51
01:01:00,53
01:02:00,53
01:03:00,59
01:04:00,53
01:05:00,58
01:06:00,57
01:07:00,53
01:08:00,51
01:09:00,53
01:10:00,51
01:11:00,51
01:12:00,55
01:13:00,57
01:14:00,56
01:15:00,56
01:16:00,56
01:17:00,55
01:18:00,52
01:19:00,54
01:20:00,61
01:21:00,52
01:22:00,51
01:23:00,52
01:24:00,54
01:25:00,53
01:26:00,50
01:27:00,54
01:28:00,52
01:29:00,52
01:30:00,51
01:31:00,51
01:32:00,50
01:33:00,51
01:34:00,52
01:35:00,51
01:36:00,50
01:37:00,49
01:38:00,50
01:39:00,51
01:40:00,52
01:41:00,52
01:42:00,53
01:43:00,51
01:44:00,55
01:45:00,52
01:46:00,50
01:47:00,51
01:48:00,50
01:49:00,49
01:50:00,50
01:51:00,50
01:52:00,52
01:53:00,51
01:54:00,51
01:55:00,51
01:56:00,50
01:57:00,50
01:58:00,50
01:59:00,49
02:00:00,49
02:01:00,50
02:02:00,52
02:03:00,50
02:04:00,51
02:05:00,54
02:06:00,51
02:07:00,49
02:08:00,49
02:09:00,50
02:10:00,49
02:11:00,49
02:12:00,49
02:13:00,49
02:14:00,50
02:15:00,50
02:16:00,51
02:17:00,49
02:18:00,54
02:19:00,63
02:20:00,65
02:21:00,65
02:22:00,66
02:23:00,65
02:24:00,65
02:25:00,54
02:26:00,50
02:27:00,49
02:28:00,49
02:29:00,49
02:30:00,49
02:31:00,49
02:32:00,49
02:33:00,48
02:34:00,55
02:35:00,52
02:36:00,47
02:37:00,47
02:38:00,48
02:39:00,49
02:40:00,49
02:41:00,49
02:42:00,49
02:43:00,49
02:44:00,48
02:45:00,48
02:46:00,49
02:47:00,49
02:48:00,49
02:49:00,50
02:50:00,52
02:51:00,53
02:52:00,52
02:53:00,50
02:54:00,49
02:55:00,49
02:56:00,49
02:57:00,48
02:58:00,49
02:59:00,49
03:00:00,48
03:01:00,49
03:02:00,49
03:03:00,48
03:04:00,47
03:05:00,48
03:06:00,49
03:07:00,48
03:08:00,57
03:09:00,47
03:10:00,46
03:11:00,46
03:12:00,46
03:13:00,48
03:14:00,51
03:15:00,46
03:16:00,50
03:17:00,48
03:18:00,47
03:19:00,50
03:20:00,49
03:21:00,49
03:22:00,47
03:23:00,46
03:24:00,48
03:25:00,46
03:26:00,48
03:27:00,47
03:28:00,49
03:29:00,47
03:30:00,49
03:31:00,50
03:32:00,51
03:33:00,48
03:34:00,52
03:35:00,50
03:36:00,48
03:37:00,48
03:38:00,45
03:39:00,50
03:40:00,46
03:41:00,47
03:42:00,58
03:43:00,51
03:44:00,49
03:45:00,48
03:46:00,47
03:47:00,47
03:48:00,47
03:49:00,47
03:50:00,48
03:51:00,47
03:52:00,47
03:53:00,48
03:54:00,48
03:55:00,48
03:56:00,49
03:57:00,48
03:58:00,48
03:59:00,47
04:00:00,48
04:01:00,49
04:02:00,49
04:03:00,48
04:04:00,48
04:05:00,46
04:06:00,48
04:07:00,48
04:08:00,48
04:09:00,47
04:10:00,47
04:11:00,48
04:12:00,49
04:13:00,48
04:14:00,48
04:15:00,47
04:16:00,48
04:17:00,48
04:18:00,48
04:19:00,47
04:20:00,47
04:21:00,47
04:22:00,48
04:23:00,52
04:24:00,58
04:25:00,54
04:26:00,48
04:27:00,47
04:28:00,47
04:29:00,47
04:30:00,46
04:31:00,45
04:32:00,46
04:33:00,46
04:34:00,46
04:35:00,46
04:36:00,46
04:37:00,46
04:38:00,46
04:39:00,47
04:40:00,46
04:41:00,46
04:42:00,46
04:43:00,46
04:44:00,46
04:45:00,46
04:46:00,45
04:47:00,46
04:48:00,47
04:49:00,46
04:50:00,46
04:51:00,46
04:52:00,59
04:53:00,57
04:54:00,47
04:55:00,44
04:56:00,45
04:57:00,48
04:58:00,49
04:59:00,48
05:00:00,49
05:01:00,48
05:02:00,46
05:03:00,51
05:04:00,47
05:05:00,49
05:06:00,48
05:07:00,50
05:08:00,47
05:09:00,52
05:10:00,50
05:11:00,47
05:12:00,49
05:13:00,46
05:14:00,45
05:15:00,47
05:16:00,48
05:17:00,49
05:18:00,51
05:19:00,53
05:20:00,48
05:21:00,46
05:22:00,45
05:23:00,48
05:24:00,51
05:25:00,43
05:26:00,45
05:27:00,49
05:28:00,49
05:29:00,47
05:30:00,57
05:31:00,46
05:32:00,53
05:33:00,50
05:34:00,46
05:35:00,44
05:36:00,48
05:37:00,47
05:38:00,49
05:39:00,46
05:40:00,48
05:41:00,48
05:42:00,47
05:43:00,46
05:44:00,53
05:45:00,47
05:46:00,43
05:47:00,44
05:48:00,47
05:49:00,47
05:50:00,43
05:51:00,47
05:52:00,46
05:53:00,46
05:54:00,48
05:55:00,63
05:56:00,52
05:57:00,45
05:58:00,45
05:59:00,48
06:00:00,53
06:01:00,59
06:02:00,46
06:03:00,46
06:04:00,51
06:05:00,45
06:06:00,45
06:07:00,43
06:08:00,42
06:09:00,48
06:10:00,42
06:11:00,42
06:12:00,42
06:13:00,42
06:14:00,42
06:15:00,41
06:16:00,45
06:17:00,58
06:18:00,44
06:19:00,43
06:20:00,41
06:21:00,41
06:22:00,42
06:23:00,41
06:24:00,41
06:25:00,41
06:26:00,41
06:27:00,42
06:28:00,41
06:29:00,42
06:30:00,52
06:31:00,50
06:32:00,44
06:33:00,44
06:34:00,44
06:35:00,43
06:36:00,44
06:37:00,44
06:38:00,45
06:39:00,44
06:40:00,54
06:41:00,48
06:42:00,46
06:43:00,44
06:44:00,43
06:45:00,43
06:46:00,45
06:47:00,43
06:48:00,43
06:49:00,50
06:50:00,54
06:51:00,46
06:52:00,43
06:53:00,43
06:54:00,42
06:55:00,42
06:56:00,46
06:57:00,48
06:58:00,71
06:59:00,64
07:00:00,61
07:01:00,68
07:02:00,67
07:03:00,68
07:04:00,67
07:05:00,65
07:06:00,68
07:07:00,69
07:08:00,66
07:09:00,66
07:10:00,68
07:11:00,72
07:12:00,65
07:13:00,65
07:14:00,64
07:15:00,59
07:16:00,57
07:17:00,60
07:18:00,61
07:19:00,61
07:20:00,65
07:21:00,64
07:22:00,68
07:23:00,70
07:24:00,64
07:25:00,68
07:26:00,70
07:27:00,69
07:28:00,74
07:29:00,69
07:30:00,68
07:31:00,65
07:32:00,68
07:33:00,64
07:34:00,63
07:35:00,67
07:36:00,64
07:37:00,69
07:38:00,70
07:39:00,70
07:40:00,66
07:41:00,66
07:42:00,64
07:43:00,64
07:44:00,69
07:45:00,65
07:46:00,60
07:47:00,65
07:48:00,60
07:49:00,65
07:50:00,67
07:51:00,67
07:52:00,67
07:53:00,67
07:54:00,70
07:55:00,70
07:56:00,72
07:57:00,69
07:58:00,66
07:59:00,71
08:00:00,71
08:01:00,66
08:02:00,66
08:03:00,62
08:04:00,56
08:05:00,53
08:06:00,54
08:07:00,56
08:08:00,75
08:09:00,91
08:10:00,62
08:11:00,54
08:12:00,53
08:13:00,60
08:14:00,53
08:15:00,55
08:16:00,57
08:17:00,53
08:18:00,58
08:19:00,58
08:20:00,51
08:21:00,51
08:22:00,57
08:23:00,69
08:24:00,65
08:25:00,63
08:26:00,61
08:27:00,65
08:28:00,56
08:29:00,53
08:30:00,57
08:31:00,65
08:32:00,65
08:33:00,79
08:34:00,62
08:35:00,56
08:36:00,58
08:37:00,57
08:38:00,64
08:39:00,67
08:40:00,57
08:41:00,55
08:42:00,62
08:43:00,60
08:44:00,51
08:45:00,51
08:46:00,53
08:47:00,57
08:48:00,59
08:49:00,72
