time,value
00:00:00,46
00:01:00,46
00:02:00,47
00:03:00,47
00:04:00,46
00:05:00,46
00:06:00,46
00:07:00,45
00:08:00,46
00:09:00,47
00:10:00,47
00:11:00,45
00:12:00,46
00:13:00,45
00:14:00,45
00:15:00,45
00:16:00,45
00:17:00,47
00:18:00,52
00:19:00,58
00:20:00,53
00:21:00,50
00:22:00,48
00:23:00,48
00:24:00,48
00:25:00,52
00:26:00,48
00:27:00,46
00:28:00,47
00:29:00,46
00:30:00,47
00:31:00,45
00:32:00,46
00:33:00,46
00:34:00,48
00:35:00,47
00:36:00,52
00:37:00,49
00:38:00,52
00:39:00,52
00:40:00,48
00:41:00,54
00:42:00,47
00:43:00,48
00:44:00,48
00:45:00,49
00:46:00,50
00:47:00,45
00:48:00,48
00:49:00,47
00:50:00,46
00:51:00,47
00:52:00,46
00:53:00,50
00:54:00,45
00:55:00,47
00:56:00,44
00:57:00,47
00:58:00,46
00:59:00,45
01:00:00,47
01:01:00,46
01:02:00,45
01:03:00,44
01:04:00,44
01:05:00,45
01:06:00,46
01:07:00,47
01:08:00,47
01:09:00,45
01:10:00,45
01:11:00,43
01:12:00,43
01:13:00,43
01:14:00,43
01:15:00,42
01:16:00,43
01:17:00,43
01:18:00,43
01:19:00,44
01:20:00,44
01:21:00,44
01:22:00,44
01:23:00,43
01:24:00,43
01:25:00,42
01:26:00,45
01:27:00,44
01:28:00,43
01:29:00,43
01:30:00,42
01:31:00,43
01:32:00,43
01:33:00,42
01:34:00,43
01:35:00,43
01:36:00,43
01:37:00,43
01:38:00,44
01:39:00,44
01:40:00,44
01:41:00,42
01:42:00,44
01:43:00,43
01:44:00,42
01:45:00,42
01:46:00,44
01:47:00,46
01:48:00,47
01:49:00,46
01:50:00,45
01:51:00,46
01:52:00,45
01:53:00,54
01:54:00,44
01:55:00,46
01:56:00,43
01:57:00,47
01:58:00,45
01:59:00,43
02:00:00,45
02:01:00,43
02:02:00,46
02:03:00,47
02:04:00,46
02:05:00,45
02:06:00,44
02:07:00,44
02:08:00,44
02:09:00,43
02:10:00,42
02:11:00,44
02:12:00,43
02:13:00,46
02:14:00,45
02:15:00,44
02:16:00,44
02:17:00,44
02:18:00,45
02:19:00,44
02:20:00,45
02:21:00,45
02:22:00,44
02:23:00,45
02:24:00,45
02:25:00,44
02:26:00,43
02:27:00,43
02:28:00,45
02:29:00,44
02:30:00,45
02:31:00,44
02:32:00,44
02:33:00,44
02:34:00,58
02:35:00,45
02:36:00,43
02:37:00,42
02:38:00,43
02:39:00,42
02:40:00,43
02:41:00,42
02:42:00,43
02:43:00,44
02:44:00,44
02:45:00,43
02:46:00,44
02:47:00,43
02:48:00,43
02:49:00,43
02:50:00,43
02:51:00,44
02:52:00,49
02:53:00,42
02:54:00,43
02:55:00,44
02:56:00,47
02:57:00,43
02:58:00,43
02:59:00,48
03:00:00,42
03:01:00,44
03:02:00,53
03:03:00,48
03:04:00,47
03:05:00,45
03:06:00,44
03:07:00,52
03:08:00,44
03:09:00,47
03:10:00,46
03:11:00,56
03:12:00,51
03:13:00,59
03:14:00,55
03:15:00,52
03:16:00,50
03:17:00,45
03:18:00,47
03:19:00,44
03:20:00,47
03:21:00,53
03:22:00,51
03:23:00,51
03:24:00,48
03:25:00,46
03:26:00,48
03:27:00,48
03:28:00,47
03:29:00,50
03:30:00,47
03:31:00,52
03:32:00,46
03:33:00,46
03:34:00,47
03:35:00,45
03:36:00,46
03:37:00,46
03:38:00,43
03:39:00,48
03:40:00,48
03:41:00,48
03:42:00,48
03:43:00,44
03:44:00,47
03:45:00,44
03:46:00,45
03:47:00,50
03:48:00,55
03:49:00,55
03:50:00,57
03:51:00,56
03:52:00,74
03:53:00,76
03:54:00,70
03:55:00,69
03:56:00,70
03:57:00,74
03:58:00,63
03:59:00,63
04:00:00,69
04:01:00,70
04:02:00,71
04:03:00,71
04:04:00,67
04:05:00,67
04:06:00,67
04:07:00,65
04:08:00,64
04:09:00,64
04:10:00,63
04:11:00,65
04:12:00,69
04:13:00,69
04:14:00,70
04:15:00,68
04:16:00,72
04:17:00,71
04:18:00,69
04:19:00,65
04:20:00,59
04:21:00,61
04:22:00,62
04:23:00,63
04:24:00,61
04:25:00,55
04:26:00,53
04:27:00,52
04:28:00,52
04:29:00,53
04:30:00,63
04:31:00,64
04:32:00,65
04:33:00,58
04:34:00,52
04:35:00,50
04:36:00,51
04:37:00,51
04:38:00,51
04:39:00,52
04:40:00,61
04:41:00,56
04:42:00,47
04:43:00,58
04:44:00,51
04:45:00,53
04:46:00,52
04:47:00,50
04:48:00,51
04:49:00,61
04:50:00,65
04:51:00,51
04:52:00,49
04:53:00,52
04:54:00,54
04:55:00,50
04:56:00,54
04:57:00,52
04:58:00,51
04:59:00,53
05:00:00,53
05:01:00,49
05:02:00,51
05:03:00,66
05:04:00,61
05:05:00,50
05:06:00,48
05:07:00,52
05:08:00,53
05:09:00,50
05:10:00,52
05:11:00,52
05:12:00,52
05:13:00,52
05:14:00,51
05:15:00,51
05:16:00,60
05:17:00,54
05:18:00,57
05:19:00,50
05:20:00,54
05:21:00,55
05:22:00,52
05:23:00,51
05:24:00,51
05:25:00,52
05:26:00,53
05:27:00,55
05:28:00,56
05:29:00,59
05:30:00,58
05:31:00,56
05:32:00,55
05:33:00,55
05:34:00,56
05:35:00,54
05:36:00,59
05:37:00,55
05:38:00,54
05:39:00,59
05:40:00,62
05:41:00,65
05:42:00,63
05:43:00,61
05:44:00,62
05:45:00,62
05:46:00,67
05:47:00,67
05:48:00,69
05:49:00,70
05:50:00,73
05:51:00,71
05:52:00,72
05:53:00,66
05:54:00,62
05:55:00,53
05:56:00,54
05:57:00,56
05:58:00,60
05:59:00,61
06:00:00,55
06:01:00,48
06:02:00,49
06:03:00,51
06:04:00,59
06:05:00,51
06:06:00,54
06:07:00,59
06:08:00,53
06:09:00,51
06:10:00,54
06:11:00,56
06:12:00,58
06:13:00,60
06:14:00,61
06:15:00,61
06:16:00,58
06:17:00,54
06:18:00,59
06:19:00,55
06:20:00,50
06:21:00,49
06:22:00,52
06:23:00,50
06:24:00,47
