time,value
00:00:00,48
00:01:00,48
00:02:00,54
00:03:00,55
00:04:00,56
00:05:00,55
00:06:00,59
00:07:00,80
00:08:00,65
00:09:00,58
00:10:00,59
00:11:00,61
00:12:00,62
00:13:00,64
00:14:00,62
00:15:00,65
00:16:00,65
00:17:00,60
00:18:00,63
00:19:00,65
00:20:00,63
00:21:00,65
00:22:00,70
00:23:00,70
00:24:00,65
00:25:00,64
00:26:00,64
00:27:00,65
00:28:00,49
00:29:00,44
00:30:00,43
00:31:00,42
00:32:00,42
00:33:00,45
00:34:00,43
00:35:00,44
00:36:00,48
00:37:00,44
00:38:00,45
00:39:00,44
00:40:00,45
00:41:00,46
00:42:00,46
00:43:00,46
00:44:00,47
00:45:00,47
00:46:00,46
00:47:00,47
00:48:00,46
00:49:00,46
00:50:00,46
00:51:00,46
00:52:00,46
00:53:00,46
00:54:00,46
00:55:00,45
00:56:00,46
00:57:00,45
00:58:00,45
00:59:00,45
01:00:00,46
01:01:00,51
01:02:00,49
01:03:00,48
01:04:00,48
01:05:00,53
01:06:00,51
01:07:00,53
01:08:00,52
01:09:00,51
01:10:00,53
01:11:00,56
01:12:00,49
01:13:00,46
01:14:00,50
01:15:00,48
01:16:00,50
01:17:00,46
01:18:00,48
01:19:00,48
01:20:00,50
01:21:00,44
01:22:00,47
01:23:00,46
01:24:00,47
01:25:00,46
01:26:00,46
01:27:00,46
01:28:00,46
01:29:00,47
01:30:00,46
01:31:00,52
01:32:00,47
01:33:00,46
01:34:00,43
01:35:00,49
01:36:00,47
01:37:00,46
01:38:00,52
01:39:00,45
01:40:00,53
01:41:00,46
01:42:00,46
01:43:00,47
01:44:00,45
01:45:00,45
01:46:00,43
01:47:00,45
01:48:00,44
01:49:00,44
01:50:00,44
01:51:00,44
01:52:00,43
01:53:00,43
01:54:00,43
01:55:00,43
01:56:00,43
01:57:00,43
01:58:00,43
01:59:00,44
02:00:00,44
02:01:00,44
02:02:00,44
02:03:00,44
02:04:00,43
02:05:00,45
02:06:00,43
02:07:00,44
02:08:00,43
02:09:00,43
02:10:00,43
02:11:00,43
02:12:00,42
02:13:00,43
02:14:00,43
02:15:00,42
02:16:00,43
02:17:00,42
02:18:00,43
02:19:00,43
02:20:00,43
02:21:00,43
02:22:00,42
02:23:00,44
02:24:00,43
02:25:00,44
02:26:00,44
02:27:00,44
02:28:00,44
02:29:00,44
02:30:00,43
02:31:00,43
02:32:00,42
02:33:00,43
02:34:00,43
02:35:00,43
02:36:00,42
02:37:00,43
02:38:00,42
02:39:00,42
02:40:00,43
02:41:00,43
02:42:00,43
02:43:00,42
02:44:00,42
02:45:00,45
02:46:00,42
02:47:00,43
02:48:00,45
02:49:00,45
02:50:00,46
02:51:00,44
02:52:00,43
02:53:00,41
02:54:00,42
02:55:00,42
02:56:00,42
02:57:00,44
02:58:00,41
02:59:00,43
03:00:00,42
03:01:00,42
