time,value
00:00:00,45
00:01:00,46
00:02:00,47
00:03:00,48
00:04:00,48
00:05:00,47
00:06:00,47
00:07:00,46
00:08:00,46
00:09:00,47
00:10:00,45
00:11:00,46
00:12:00,46
00:13:00,46
00:14:00,49
00:15:00,49
00:16:00,49
00:17:00,48
00:18:00,49
00:19:00,48
00:20:00,56
00:21:00,52
00:22:00,49
00:23:00,50
00:24:00,49
00:25:00,50
00:26:00,50
00:27:00,50
00:28:00,52
00:29:00,51
00:30:00,52
00:31:00,51
00:32:00,50
00:33:00,51
00:34:00,51
00:35:00,52
00:36:00,50
00:37:00,51
00:38:00,52
00:39:00,52
00:40:00,52
00:41:00,49
00:42:00,51
00:43:00,50
00:44:00,51
00:45:00,50
00:46:00,52
00:47:00,52
00:48:00,51
00:49:00,51
00:50:00,60
00:51:00,50
00:52:00,50
00:53:00,48
00:54:00,49
00:55:00,49
00:56:00,47
00:57:00,47
00:58:00,47
00:59:00,48
01:00:00,56
01:01:00,47
01:02:00,47
01:03:00,46
01:04:00,45
01:05:00,45
01:06:00,46
01:07:00,46
01:08:00,46
01:09:00,46
01:10:00,46
01:11:00,47
01:12:00,47
01:13:00,47
01:14:00,46
01:15:00,45
01:16:00,51
01:17:00,52
01:18:00,50
01:19:00,54
01:20:00,51
01:21:00,56
01:22:00,56
01:23:00,54
01:24:00,56
01:25:00,55
01:26:00,56
01:27:00,53
01:28:00,56
01:29:00,54
01:30:00,56
01:31:00,52
01:32:00,51
01:33:00,50
01:34:00,52
01:35:00,52
01:36:00,52
01:37:00,52
01:38:00,46
01:39:00,48
01:40:00,44
01:41:00,46
01:42:00,45
01:43:00,46
01:44:00,45
01:45:00,45
01:46:00,48
01:47:00,45
01:48:00,46
01:49:00,44
01:50:00,46
01:51:00,45
01:52:00,46
01:53:00,44
01:54:00,47
01:55:00,46
01:56:00,46
01:57:00,45
01:58:00,45
01:59:00,57
02:00:00,50
02:01:00,48
02:02:00,46
02:03:00,47
02:04:00,46
02:05:00,47
02:06:00,45
02:07:00,45
02:08:00,44
02:09:00,45
02:10:00,45
02:11:00,46
02:12:00,57
02:13:00,47
02:14:00,49
02:15:00,46
02:16:00,46
02:17:00,47
02:18:00,46
02:19:00,46
02:20:00,46
02:21:00,48
02:22:00,46
02:23:00,47
02:24:00,45
02:25:00,47
02:26:00,45
02:27:00,47
02:28:00,46
02:29:00,44
02:30:00,46
02:31:00,45
02:32:00,47
02:33:00,47
02:34:00,46
02:35:00,45
02:36:00,46
02:37:00,46
02:38:00,45
02:39:00,47
02:40:00,45
02:41:00,45
02:42:00,46
02:43:00,46
02:44:00,46
02:45:00,46
02:46:00,46
02:47:00,46
02:48:00,46
02:49:00,46
02:50:00,46
02:51:00,53
02:52:00,58
02:53:00,45
02:54:00,44
02:55:00,43
02:56:00,47
02:57:00,46
02:58:00,45
02:59:00,45
03:00:00,45
03:01:00,47
03:02:00,47
03:03:00,49
03:04:00,48
03:05:00,46
03:06:00,48
03:07:00,46
03:08:00,48
03:09:00,50
03:10:00,48
03:11:00,48
03:12:00,48
03:13:00,47
03:14:00,45
03:15:00,47
03:16:00,47
03:17:00,45
03:18:00,45
03:19:00,51
03:20:00,47
03:21:00,46
03:22:00,48
03:23:00,46
03:24:00,46
03:25:00,46
03:26:00,48
03:27:00,48
03:28:00,49
03:29:00,46
03:30:00,56
03:31:00,49
03:32:00,47
03:33:00,47
03:34:00,46
03:35:00,46
03:36:00,46
03:37:00,48
03:38:00,48
03:39:00,55
03:40:00,47
03:41:00,45
03:42:00,45
03:43:00,45
03:44:00,44
03:45:00,44
03:46:00,46
03:47:00,45
03:48:00,46
03:49:00,51
03:50:00,48
03:51:00,46
03:52:00,47
03:53:00,47
03:54:00,46
03:55:00,47
03:56:00,47
03:57:00,49
03:58:00,49
03:59:00,49
04:00:00,46
04:01:00,48
04:02:00,47
04:03:00,47
04:04:00,47
04:05:00,49
04:06:00,48
04:07:00,50
04:08:00,45
04:09:00,47
04:10:00,46
04:11:00,46
04:12:00,46
04:13:00,46
04:14:00,46
04:15:00,47
04:16:00,47
04:17:00,47
04:18:00,47
04:19:00,52
04:20:00,46
04:21:00,47
04:22:00,46
04:23:00,45
04:24:00,49
04:25:00,46
04:26:00,45
04:27:00,44
04:28:00,49
04:29:00,49
04:30:00,53
04:31:00,54
04:32:00,49
04:33:00,52
04:34:00,52
04:35:00,52
04:36:00,48
04:37:00,48
04:38:00,53
04:39:00,50
04:40:00,52
04:41:00,49
04:42:00,49
04:43:00,48
04:44:00,53
04:45:00,48
04:46:00,47
04:47:00,52
04:48:00,48
04:49:00,53
04:50:00,51
04:51:00,53
04:52:00,48
04:53:00,48
04:54:00,50
04:55:00,48
04:56:00,47
04:57:00,51
04:58:00,48
04:59:00,47
05:00:00,46
05:01:00,48
05:02:00,48
05:03:00,55
05:04:00,55
05:05:00,58
05:06:00,61
05:07:00,64
05:08:00,56
05:09:00,63
05:10:00,64
05:11:00,46
05:12:00,42
05:13:00,48
05:14:00,61
05:15:00,64
05:16:00,67
05:17:00,65
05:18:00,62
05:19:00,65
05:20:00,62
05:21:00,67
05:22:00,65
05:23:00,68
05:24:00,71
05:25:00,68
05:26:00,72
05:27:00,64
05:28:00,65
05:29:00,65
05:30:00,70
05:31:00,73
05:32:00,70
05:33:00,69
05:35:00,84
05:36:00,70
05:37:00,69
05:38:00,70
