time,value
00:00:00,49
00:01:00,48
00:02:00,48
00:03:00,47
00:04:00,48
00:05:00,49
00:06:00,48
00:07:00,48
00:08:00,50
00:09:00,50
00:10:00,49
00:11:00,48
00:12:00,52
00:13:00,53
00:14:00,51
00:15:00,54
00:16:00,50
00:17:00,47
00:18:00,47
00:19:00,47
00:20:00,46
00:21:00,51
00:22:00,48
00:23:00,48
00:24:00,47
00:25:00,47
00:26:00,49
00:27:00,47
00:28:00,46
00:29:00,46
00:30:00,46
00:31:00,46
00:32:00,46
00:33:00,47
00:34:00,47
00:35:00,47
00:36:00,46
00:37:00,46
00:38:00,45
00:39:00,45
00:40:00,46
00:41:00,45
00:42:00,44
00:43:00,44
00:44:00,45
00:45:00,45
00:46:00,45
00:47:00,44
00:48:00,45
00:49:00,45
00:50:00,44
00:51:00,43
00:52:00,47
00:53:00,50
00:54:00,46
00:55:00,43
00:56:00,43
00:57:00,43
00:58:00,45
00:59:00,46
01:00:00,49
01:01:00,45
01:02:00,47
01:03:00,44
01:04:00,44
01:05:00,44
01:06:00,44
01:07:00,45
01:08:00,44
01:09:00,45
01:10:00,44
01:11:00,44
01:12:00,44
01:13:00,44
01:14:00,44
01:15:00,44
01:16:00,44
01:17:00,43
01:18:00,43
01:19:00,43
01:20:00,53
01:21:00,49
01:22:00,44
01:23:00,43
01:24:00,42
01:25:00,45
01:26:00,45
01:27:00,47
01:28:00,50
01:29:00,48
01:30:00,48
01:31:00,47
01:32:00,47
01:33:00,50
01:34:00,46
01:35:00,49
01:36:00,48
01:37:00,45
01:38:00,46
01:39:00,44
01:40:00,47
01:41:00,46
01:42:00,46
01:43:00,47
01:44:00,46
01:45:00,49
01:46:00,47
01:47:00,44
01:48:00,46
01:49:00,45
01:50:00,45
01:51:00,45
01:52:00,42
01:53:00,41
01:54:00,41
01:55:00,43
01:56:00,43
01:57:00,42
01:58:00,42
01:59:00,41
02:00:00,45
02:01:00,43
02:02:00,44
02:03:00,47
02:04:00,43
02:05:00,45
02:06:00,45
02:07:00,46
02:08:00,44
02:09:00,46
