time,value
05:18:00,74
05:19:00,58
05:20:00,50
05:21:00,50
05:22:00,49
05:23:00,48
05:24:00,47
05:25:00,46
05:26:00,56
05:27:00,48
05:28:00,48
05:29:00,48
05:30:00,45
05:31:00,46
05:32:00,46
05:33:00,58
05:34:00,46
05:35:00,44
05:36:00,49
05:37:00,46
05:38:00,45
05:39:00,53
05:40:00,46
05:41:00,45
05:42:00,46
05:43:00,46
05:44:00,47
05:45:00,47
05:46:00,55
05:47:00,58
05:48:00,47
05:49:00,48
05:50:00,46
05:51:00,46
05:52:00,50
05:53:00,51
05:54:00,45
05:55:00,63
05:56:00,45
05:57:00,43
05:58:00,42
05:59:00,41
06:00:00,48
06:01:00,43
06:02:00,41
06:03:00,41
06:04:00,41
06:05:00,56
06:06:00,45
06:07:00,42
06:08:00,42
06:09:00,47
06:10:00,42
06:11:00,42
06:12:00,41
06:13:00,42
06:14:00,43
06:15:00,43
06:16:00,46
06:17:00,45
06:18:00,53
06:19:00,46
06:20:00,42
06:21:00,41
06:22:00,41
06:23:00,41
06:24:00,42
06:25:00,42
06:26:00,52
06:27:00,45
06:28:00,54
06:29:00,50
06:30:00,43
06:31:00,43
06:32:00,43
06:33:00,43
06:34:00,45
06:35:00,46
06:36:00,46
06:37:00,51
06:38:00,44
06:39:00,44
06:40:00,43
06:41:00,42
06:42:00,43
06:43:00,43
06:44:00,44
06:45:00,46
06:46:00,49
06:47:00,55
06:48:00,61
06:49:00,66
06:50:00,65
06:51:00,64
06:52:00,62
06:53:00,64
06:54:00,62
06:55:00,58
06:56:00,66
06:57:00,70
06:58:00,70
06:59:00,63
07:00:00,57
07:01:00,62
07:02:00,67
07:03:00,70
07:04:00,68
07:05:00,65
07:06:00,65
07:07:00,65
07:08:00,64
07:09:00,69
07:10:00,79
07:11:00,76
07:12:00,73
07:13:00,69
07:14:00,66
07:15:00,66
07:16:00,61
07:17:00,65
07:18:00,63
07:19:00,68
07:20:00,69
07:21:00,69
07:22:00,69
07:23:00,69
07:24:00,69
07:25:00,62
07:26:00,62
07:27:00,59
07:28:00,60
07:29:00,70
07:30:00,72
07:31:00,74
07:32:00,68
07:33:00,64
07:34:00,59
07:35:00,71
07:36:00,72
07:37:00,68
07:38:00,70
07:39:00,77
07:40:00,89
07:41:00,81
07:42:00,69
07:43:00,70
07:44:00,70
07:45:00,71
07:46:00,66
07:47:00,66
07:48:00,78
07:49:00,77
07:50:00,83
07:51:00,113
07:52:00,116
07:53:00,111
07:54:00,108
07:55:00,110
07:56:00,88
07:57:00,59
07:58:00,55
07:59:00,60
08:00:00,59
08:01:00,59
08:02:00,61
08:03:00,61
08:04:00,60
08:05:00,59
08:06:00,66
08:07:00,63
08:08:00,65
08:09:00,59
08:10:00,61
08:11:00,64
08:12:00,58
08:13:00,61
08:14:00,59
08:15:00,57
08:16:00,58
08:17:00,57
08:18:00,56
08:19:00,53
08:20:00,57
08:21:00,55
08:22:00,54
08:23:00,57
08:24:00,54
08:25:00,57
08:26:00,55
08:27:00,55
08:28:00,58
08:29:00,69
08:30:00,85
08:31:00,99
08:32:00,110
08:33:00,109
08:34:00,107
08:35:00,111
08:36:00,113
08:37:00,111
08:38:00,110
08:39:00,109
08:40:00,103
08:41:00,110
08:42:00,99
08:43:00,88
08:44:00,71
08:45:00,62
08:46:00,61
08:47:00,58
08:48:00,59
08:49:00,61
08:50:00,61
08:51:00,66
08:52:00,66
08:53:00,64
08:54:00,61
08:55:00,56
08:56:00,60
08:57:00,62
08:58:00,60
08:59:00,58
09:00:00,57
09:01:00,65
09:02:00,69
09:03:00,64
09:04:00,62
09:05:00,68
09:06:00,72
09:07:00,84
09:08:00,97
09:09:00,102
09:10:00,91
09:11:00,93
09:12:00,102
09:13:00,112
09:14:00,95
09:15:00,70
09:16:00,69
09:17:00,70
09:18:00,72
09:19:00,74
09:20:00,70
09:21:00,72
09:22:00,72
09:23:00,71
09:24:00,74
09:25:00,70
09:26:00,69
09:27:00,70
09:28:00,69
09:29:00,68
09:30:00,69
09:31:00,68
09:32:00,70
09:33:00,72
09:34:00,68
09:35:00,71
09:36:00,70
09:37:00,68
09:38:00,66
09:39:00,69
09:40:00,68
09:41:00,66
09:42:00,66
09:43:00,67
09:44:00,69
09:45:00,69
09:46:00,68
09:47:00,67
09:48:00,69
09:49:00,68
09:50:00,77
09:51:00,93
09:52:00,98
09:53:00,66
09:54:00,62
09:55:00,69
09:56:00,67
09:57:00,66
09:58:00,64
09:59:00,63
10:00:00,66
10:01:00,67
10:02:00,64
10:03:00,61
10:04:00,62
10:05:00,59
10:06:00,61
10:07:00,59
10:08:00,66
10:09:00,70
10:10:00,71
10:11:00,67
10:12:00,65
10:13:00,64
10:14:00,68
10:15:00,67
10:16:00,70
10:17:00,74
10:18:00,74
10:19:00,65
10:20:00,61
10:21:00,62
10:22:00,58
10:23:00,57
10:24:00,56
10:25:00,58
10:26:00,70
10:27:00,84
10:28:00,71
10:29:00,67
10:30:00,61
10:31:00,55
10:32:00,61
10:33:00,65
10:34:00,57
10:35:00,61
10:36:00,64
10:37:00,64
10:38:00,62
10:39:00,63
10:40:00,61
10:41:00,61
10:42:00,61
10:43:00,66
10:44:00,62
10:45:00,61
10:46:00,64
10:47:00,63
10:48:00,61
10:49:00,58
10:50:00,64
10:51:00,63
10:52:00,62
10:53:00,70
10:54:00,70
10:55:00,72
10:56:00,58
10:57:00,52
10:58:00,61
10:59:00,51
11:00:00,51
11:01:00,53
11:02:00,51
11:03:00,49
11:04:00,49
11:05:00,50
11:06:00,50
11:07:00,52
11:08:00,68
11:09:00,61
11:10:00,55
11:11:00,50
11:12:00,52
11:13:00,47
11:14:00,48
11:15:00,52
11:16:00,50
11:17:00,53
11:18:00,53
11:19:00,52
11:20:00,51
11:21:00,51
11:22:00,53
11:23:00,53
11:24:00,52
11:25:00,53
11:26:00,53
11:27:00,55
11:28:00,52
11:29:00,52
11:30:00,53
11:31:00,51
11:32:00,52
11:33:00,51
11:34:00,53
11:35:00,49
11:36:00,49
11:37:00,51
11:38:00,51
11:39:00,52
11:40:00,55
11:41:00,53
11:42:00,51
11:43:00,56
11:44:00,64
11:45:00,57
11:46:00,57
11:47:00,58
11:48:00,66
11:49:00,71
11:50:00,68
11:51:00,74
11:52:00,67
11:53:00,68
