time,value
00:00:00,78
00:01:00,75
00:02:00,51
00:03:00,47
00:04:00,47
00:05:00,47
00:06:00,47
00:07:00,47
00:08:00,47
00:09:00,46
00:10:00,46
00:11:00,46
00:12:00,45
00:13:00,46
00:14:00,46
00:15:00,47
00:16:00,46
00:17:00,46
00:18:00,46
00:19:00,47
00:20:00,47
00:21:00,46
00:22:00,47
00:23:00,47
00:24:00,47
00:25:00,46
00:26:00,47
00:27:00,45
00:28:00,46
00:29:00,47
00:30:00,45
00:31:00,46
00:32:00,46
00:33:00,46
00:34:00,46
00:35:00,46
00:36:00,45
00:37:00,45
00:38:00,45
00:39:00,44
00:40:00,44
00:41:00,45
00:42:00,45
00:43:00,45
00:44:00,44
00:45:00,50
00:46:00,45
00:47:00,45
00:48:00,45
00:49:00,46
00:50:00,45
00:51:00,45
00:52:00,45
00:53:00,44
00:54:00,45
00:55:00,45
00:56:00,46
00:57:00,45
00:58:00,46
00:59:00,46
01:00:00,45
01:01:00,46
01:02:00,46
01:03:00,45
01:04:00,52
01:05:00,46
01:06:00,44
01:07:00,43
01:08:00,45
01:09:00,47
01:10:00,48
01:11:00,47
01:12:00,48
01:13:00,47
01:14:00,45
01:15:00,46
01:16:00,54
01:17:00,48
01:18:00,47
01:19:00,45
01:20:00,46
01:21:00,46
01:22:00,45
01:23:00,46
01:24:00,46
01:25:00,45
01:26:00,45
01:27:00,45
01:28:00,46
01:29:00,45
01:30:00,45
01:31:00,45
01:32:00,46
01:33:00,56
01:34:00,44
01:35:00,46
01:36:00,46
01:37:00,45
01:38:00,46
01:39:00,45
01:40:00,46
01:41:00,45
01:42:00,47
01:43:00,46
01:44:00,45
01:45:00,62
01:46:00,60
01:47:00,47
01:48:00,46
01:49:00,46
01:50:00,46
01:51:00,51
01:52:00,50
01:53:00,47
01:54:00,49
01:55:00,56
01:56:00,61
01:57:00,65
01:58:00,73
01:59:00,66
02:00:00,65
02:01:00,55
02:02:00,55
02:03:00,56
02:04:00,53
02:05:00,55
02:06:00,57
02:07:00,53
02:08:00,55
02:09:00,55
02:10:00,63
02:11:00,57
02:12:00,53
02:13:00,54
02:14:00,55
02:15:00,53
02:16:00,54
02:17:00,55
02:18:00,54
02:19:00,55
02:20:00,55
02:21:00,55
02:22:00,52
02:23:00,54
02:24:00,53
02:25:00,53
02:26:00,59
02:27:00,55
02:28:00,55
02:29:00,56
02:30:00,59
02:31:00,57
02:32:00,54
02:33:00,56
02:34:00,56
02:35:00,56
02:36:00,55
02:37:00,51
02:38:00,58
02:39:00,61
02:40:00,54
02:41:00,56
02:42:00,57
02:43:00,55
02:44:00,55
02:45:00,54
02:46:00,57
02:47:00,54
